source_id,source_name,lat,long,release_point_type,height,height_units,diameter,dimaeter_unit,exit_gas_flow_rate,exit_gas_flow_rate_unit,exit_gas_temperature,exit_gas_temperature_unit,sy,sz,utm_x,utm_y,GEOID10,COUNTYNAME,geometry
27137POTW05,Babbitt WWTP,47.7068618,-91.9639753,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,577719.1795011163,5284239.76014662,271370141001,Saint Louis,"c(577719.179501116, 5284239.76014662)"
27151POTW01,Benson WWTP,45.3165758,-95.6161827,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,294944.10282886185,5021448.67578946,271519602003,Swift,"c(294944.102828862, 5021448.67578946)"
27161POTW01,Waseca WWTP,44.0700317,-93.5469283,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,456202.09783050005,4879796.553052543,271617905002,Waseca,"c(456202.0978305, 4879796.55305254)"
27171POTW19,Cokato WWTP,45.0915833,-94.1643087,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,408380.98056395847,4993783.565558977,271711013001,Wright,"c(408380.980563958, 4993783.56555898)"
27053POTW01,Rogers WWTP,45.2011333105494,-93.5622382,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,455842.34352782497,5005447.895936498,270530269092,Hennepin,"c(455842.343527825, 5005447.8959365)"
27079POTW02,Montgomery WWTP,44.4590757254169,-93.59733,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,452480.3863862221,4923036.922826095,270799501002,Le Sueur,"c(452480.386386222, 4923036.92282609)"
27055POTW07,Spring Grove WWTP,43.5548311,-91.6402213,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,609831.402638301,4823328.964095745,270550209002,Houston,"c(609831.402638301, 4823328.96409575)"
27091POTW01,Welcome WWTP,43.6781426,-94.6150686,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,369814.5566417037,4837393.1917880615,270917902003,Martin,"c(369814.556641704, 4837393.19178806)"
27107POTW01,Halstad WWTP,47.3518797259215,-96.83240725,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,210574.98212199035,5251393.137935181,271079602001,Norman,"c(210574.98212199, 5251393.13793518)"
27129POTW03,Franklin WWTP,44.5236063,-94.8886201,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,349919.0505891794,4931766.0819544485,271297906002,Renville,"c(349919.050589179, 4931766.08195445)"
27137POTW09,Virginia WWTP,47.5010712,-92.5529415,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,533668.7948264639,5260945.628013244,271370132002,Saint Louis,"c(533668.794826464, 5260945.62801324)"
27151POTW02,Kerkhoven WWTP,45.19271965,-95.30797305,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,318707.509934737,5006950.766454317,271519601003,Swift,"c(318707.509934737, 5006950.76645432)"
27033POTW01,Windom WWTP,43.8601722,-95.1077232,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,330617.22616197215,4858501.909998182,270332704001,Cottonwood,"c(330617.226161972, 4858501.90999818)"
27147POTW02,Medford WWTP,44.17891662,-93.24865529,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,480124.2871299709,4891775.084549322,271479601001,Steele,"c(480124.287129971, 4891775.08454932)"
27055POTW05,Brownsville WWTP,43.69201,-91.27799386,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,638773.4703191203,4839106.771655836,270550202002,Houston,"c(638773.47031912, 4839106.77165584)"
27037POTW01,Northfield WWTP,44.4757088,-93.1488123,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,488164.84583217103,4924721.74593692,270370615021,Dakota,"c(488164.845832171, 4924721.74593692)"
27033POTW02,Delft Sanitary District WWTP,43.9917849069354,-95.09064207,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,332360.136882649,4873085.168740211,270332701001,Cottonwood,"c(332360.136882649, 4873085.16874021)"
27039POTW01,Dodge Center WWTP,44.039429,-92.8588147,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,511311.9073538794,4876261.836429621,270399502002,Dodge,"c(511311.907353879, 4876261.83642962)"
27091POTW02,Truman WWTP,43.8253529,-94.4252583,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,385396.0225129853,4853462.618987706,270917901003,Martin,"c(385396.022512985, 4853462.61898771)"
27129POTW05,Hector WWTP,44.7460066,-94.694865,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,365829.6515847933,4956132.768943131,271297901003,Renville,"c(365829.651584793, 4956132.76894313)"
27097POTW02,Little Falls WWTP,45.9658539,-94.3685761,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,393963.1426542202,5091164.175307026,270977806001,Morrison,"c(393963.14265422, 5091164.17530703)"
27127POTW04,Wabasso WWTP,44.4043596,-95.251405,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,320724.9989853412,4919250.995264986,271277504003,Redwood,"c(320724.998985341, 4919250.99526499)"
27137POTW15,Central Iron Range Sanitary Sewer District WWTP,47.4796183778265,-92.84230633,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,511881.0455132073,5258476.653191786,271370151003,Saint Louis,"c(511881.045513207, 5258476.65319179)"
27145POTW10,Avon WWTP,45.62861756,-94.44087319,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,387686.0146919221,5053795.305362521,271450104011,Stearns,"c(387686.014691922, 5053795.30536252)"
27165POTW05,La Salle WWTP,44.0725503267024,-94.56748477,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,374481.0075755174,4881125.312826191,271659501002,Watonwan,"c(374481.007575517, 4881125.31282619)"
27171POTW08,Delano WWTP,45.05195057,-93.78454275,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,438221.9336395438,4989020.833954115,271711010003,Wright,"c(438221.933639544, 4989020.83395412)"
27035POTW01,Brainerd WWTP,46.337660792242,-94.22806296,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,405488.66428476764,5132297.818369468,270359513023,Crow Wing,"c(405488.664284768, 5132297.81836947)"
27037POTW02,Vermillion WWTP,44.6778107,-92.9643888,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,502822.3923815326,4947160.883281125,270370610012,Dakota,"c(502822.392381533, 4947160.88328112)"
27059POTW02,Braham WWTP,45.7219366,-93.1771329,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,486215.6470524918,5063168.751641351,270591302001,Isanti,"c(486215.647052492, 5063168.75164135)"
27085POTW01,Brownton WWTP,44.73334539,-94.34217,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,393726.85913317144,4954205.2861448005,270859505002,McLeod,"c(393726.859133171, 4954205.2861448)"
27043POTW01,Winnebago WWTP,43.7693398,-94.1869919,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,404465.76498298853,4846939.043663191,270434602002,Faribault,"c(404465.764982989, 4846939.04366319)"
27097POTW04,Motley WWTP,46.3374734,-94.6390491,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,373859.21253059135,5132849.610751423,270977801003,Morrison,"c(373859.212530591, 5132849.61075142)"
27127POTW03,Walnut Grove WWTP,44.2248315,-95.4581265,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,303665.91351119505,4899783.2827536035,271277505001,Redwood,"c(303665.913511195, 4899783.2827536)"
27137POTW14,Crane Lake WWTP,48.2560080048635,-92.4821915,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,538434.6363278945,5344884.673653531,271370155002,Saint Louis,"c(538434.636327895, 5344884.67365353)"
27153POTW03,Long Prairie WWTP - Municipal,45.9944888,-94.8652921,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,355552.6273302848,5095126.6656937925,271537906001,Todd,"c(355552.627330285, 5095126.66569379)"
27165POTW02,Madelia WWTP,44.03447008,-94.40678213,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,387277.4123051931,4876663.36015311,271659501002,Watonwan,"c(387277.412305193, 4876663.36015311)"
27171POTW02,Monticello WWTP,45.2985479,-93.7765936,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,439111.25586805865,5016409.468753723,271711002042,Wright,"c(439111.255868059, 5016409.46875372)"
27035POTW03,Crosslake WWTP,46.6611334027944,-94.11047211,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,415043.73457633896,5168107.032022378,270359502042,Crow Wing,"c(415043.734576339, 5168107.03202238)"
27061POTW05,Coleraine-Bovey-Taconite Joint WWTP,47.28571981,-93.40455484,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,469407.85055802326,5236995.267132042,270614810003,Itasca,"c(469407.850558023, 5236995.26713204)"
27147POTW01,Blooming Prairie WWTP,43.8624934,-93.044241,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,496444.83553109993,4856601.421081031,270399504001,Dodge,"c(496444.8355311, 4856601.42108103)"
27039POTW02,Hayfield WWTP,43.8891565,-92.8579837,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,511407.20709718147,4859571.61803833,270399504002,Dodge,"c(511407.207097181, 4859571.61803833)"
27065POTW01,Mora WWTP,45.87704741,-93.31502395,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,475552.9970105839,5080435.008462246,270654804001,Kanabec,"c(475552.997010584, 5080435.00846225)"
27085POTW06,Glencoe WWTP,44.76570666,-94.13425775,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,410239.50199913525,4957549.628425628,270859507004,McLeod,"c(410239.501999135, 4957549.62842563)"
27045POTW07,Canton WWTP,43.5355649,-91.9340987,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,586121.7402021636,4820842.983651043,270459605004,Fillmore,"c(586121.740202164, 4820842.98365104)"
27109POTW01,Stewartville WWTP,43.8700701,-92.4787066,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,541885.3573358207,4857574.030237491,271090021001,Olmsted,"c(541885.357335821, 4857574.03023749)"
27129POTW06,Morton WWTP,44.54740201,-94.98562814,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,342274.433788231,4934592.121387608,271297904001,Renville,"c(342274.433788231, 4934592.12138761)"
27097POTW03,Randall WWTP,46.0942331,-94.494276,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,384491.81082369556,5105602.8534395415,270977802003,Morrison,"c(384491.810823696, 5105602.85343954)"
27145POTW04,Holdingford WWTP,45.72411236,-94.44969558,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,387190.4093907287,5064417.156287707,271450104032,Stearns,"c(387190.409390729, 5064417.15628771)"
27153POTW02,Staples WWTP,46.3622721,-94.7839306,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,362771.4232694086,5135846.038398854,271537901003,Todd,"c(362771.423269409, 5135846.03839885)"
27165POTW03,Saint James WWTP,43.9896023,-94.6119393,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,370741.0027739539,4871980.99730431,271659502002,Watonwan,"c(370741.002773954, 4871980.99730431)"
27039POTW07,Claremont WWTP,44.0411211,-92.972333,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,502216.6445300048,4876440.459191284,270399503002,Dodge,"c(502216.644530005, 4876440.45919128)"
27061POTW08,Effie WWTP,47.8419953,-93.6468367,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,451601.84036134044,5298941.42276269,270614801003,Itasca,"c(451601.84036134, 5298941.42276269)"
27045POTW05,Chatfield WWTP,43.8390093,-92.186475,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,565399.8404332626,4854313.8096335735,270459602002,Fillmore,"c(565399.840433263, 4854313.80963357)"
27111POTW04,Fergus Falls WWTP,46.2817807,-96.1117011,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,260284.95620184523,5130062.957375614,271119609006,Otter Tail,"c(260284.956201845, 5130062.95737561)"
27129POTW02,Olivia WWTP,44.7670612,-95.0121482,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,340770.36615946353,4959043.780305894,271297905002,Renville,"c(340770.366159464, 4959043.78030589)"
27141POTW02,Becker WWTP,45.3964783881634,-93.86141656,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,432577.0927158573,5027356.53158369,271410304042,Sherburne,"c(432577.092715857, 5027356.53158369)"
27137POTW04,Ely WWTP,47.9092581822398,-91.87156738,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,584322.9611920163,5306830.966712654,271370153001,Saint Louis,"c(584322.961192016, 5306830.96671265)"
27145POTW13,Lake Henry WWTP,45.4677419,-94.7994826,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,359332.2675252524,5036487.667431437,271450109003,Stearns,"c(359332.267525252, 5036487.66743144)"
27171POTW12,Montrose WWTP,45.05744432,-93.90644893,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,428629.38286886737,4989731.3892151425,271711011003,Wright,"c(428629.382868867, 4989731.38921514)"
27037POTW04,Met Council Hastings WWTP,44.7454244860539,-92.84670107,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,512135.6840742714,4954682.34903837,270370611082,Dakota,"c(512135.684074271, 4954682.34903837)"
27043POTW02,Blue Earth WWTP,43.6443017,-94.1143368,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,410126.7490863307,4832970.68048285,270434604001,Faribault,"c(410126.749086331, 4832970.68048285)"
27041POTW02,Alexandria Lakes Area Sanitary District,45.8670006101614,-95.40576229,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,313272.02507499757,5082084.974515733,270414507011,Douglas,"c(313272.025074998, 5082084.97451573)"
27071POTW01,NKASD WWTP,48.59982397928,-93.42197206,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,468889.4302216068,5383057.598107319,270717902006,Koochiching,"c(468889.430221607, 5383057.59810732)"
27085POTW07,Lester Prairie WWTP,44.8791127382312,-94.03507833,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,418248.60546805686,4970042.582648463,270859506001,McLeod,"c(418248.605468057, 4970042.58264846)"
27045POTW02,Preston WWTP,43.6707695,-92.0913663,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,573250.6680454207,4835708.078924254,270459604001,Fillmore,"c(573250.668045421, 4835708.07892425)"
27111POTW01,Pelican Rapids WWTP,46.571469,-96.0891512,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,263280.53046234854,5162181.429890808,271119603002,Otter Tail,"c(263280.530462349, 5162181.42989081)"
27097POTW01,Swanville WWTP,45.91348083,-94.64561826,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,372378.0442060647,5085751.312949292,271537905002,Todd,"c(372378.044206065, 5085751.31294929)"
27141POTW03,Big Lake WWTP,45.3008682,-93.74978,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,441215.97023289953,5016647.3327795295,271410304021,Sherburne,"c(441215.9702329, 5016647.33277953)"
27137POTW07,Eveleth WWTP,47.4605934,-92.5450089,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,534292.5427497728,5256450.577089184,271370133001,Saint Louis,"c(534292.542749773, 5256450.57708918)"
27157POTW05,Hammond WWTP,44.2236696750627,-92.37441748,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,549966.7460786749,4896906.084544633,271574904004,Wabasha,"c(549966.746078675, 4896906.08454463)"
27169POTW01,Altura WWTP,44.0776173,-91.9438951,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,584561.9723946053,4881035.850567156,271696701001,Winona,"c(584561.972394605, 4881035.85056716)"
27171POTW13,Otsego WWTP West,45.2627138,-93.6552992,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,448588.9738607907,5012344.090476501,271711001005,Wright,"c(448588.973860791, 5012344.0904765)"
27039POTW03,Kasson WWTP,44.0480983429536,-92.73132715,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,521523.2002644177,4877250.125759064,270399501003,Dodge,"c(521523.200264418, 4877250.12575906)"
27045POTW12,Spring Valley WWTP,43.6905336,-92.3816879,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,549829.6064098459,4837687.752950709,270459603003,Fillmore,"c(549829.606409846, 4837687.75295071)"
27061POTW06,Grand Rapids WWTP,47.2157561140974,-93.50029233,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,462118.40726648545,5229262.139465705,270614808022,Itasca,"c(462118.407266485, 5229262.1394657)"
27045POTW10,Rushford WWTP,43.8062919,-91.7504223,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,600509.497595059,4851117.224939487,270459601002,Fillmore,"c(600509.497595059, 4851117.22493949)"
27045POTW11,Fountain WWTP,43.740810785321,-92.13679273,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,569507.5608787042,4843447.946377202,270459602001,Fillmore,"c(569507.560878704, 4843447.9463772)"
27073POTW01,Dawson WWTP,44.9316863853353,-96.04479392,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,259738.26170767975,4979872.560509159,270731803003,Lac Qui Parle,"c(259738.26170768, 4979872.56050916)"
27085POTW05,Winsted WWTP,44.9451061,-94.0406015,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,417906.3929540211,4977379.077142137,270859501002,McLeod,"c(417906.392954021, 4977379.07714214)"
27049POTW01,Goodhue WWTP,44.3998517,-92.6224752,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,530063.7062768405,4916354.347559273,270490804002,Goodhue,"c(530063.706276841, 4916354.34755927)"
27129POTW01,Renville WWTP,44.78737856,-95.21708462,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,324614.3682334857,4961722.409702086,271297904003,Renville,"c(324614.368233486, 4961722.40970209)"
27099POTW01,Adams WWTP,43.56402152,-92.72442544,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,522255.0906040434,4823488.409890979,270990013002,Mower,"c(522255.090604043, 4823488.40989098)"
27145POTW02,Melrose WWTP,45.6750552,-94.802452,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,359617.7412500819,5059524.8524636235,271450106002,Stearns,"c(359617.741250082, 5059524.85246362)"
27157POTW01,Lake City WWTP,44.4377836225205,-92.26154836,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,558767.6736336766,4920763.529887241,271574903002,Wabasha,"c(558767.673633677, 4920763.52988724)"
27169POTW02,Lewiston WWTP,43.9693365,-91.8839055,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,589528.1695808356,4869072.556194632,271696709002,Winona,"c(589528.169580836, 4869072.55619463)"
27061POTW02,Keewatin WWTP,47.3935123,-93.0704021,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,494687.06439578737,5248897.61641215,270614805003,Itasca,"c(494687.064395787, 5248897.61641215)"
27045POTW08,Ostrander WWTP,43.6202542,-92.4291498,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,546058.3435959362,4829855.009008097,270459603001,Fillmore,"c(546058.343595936, 4829855.0090081)"
27115POTW02,Hinckley WWTP,46.0237004,-92.9087736,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,507060.854539057,5096684.819555573,271159505001,Pine,"c(507060.854539057, 5096684.81955557)"
27129POTW04,Sacred Heart WWTP,44.7839884,-95.3460751,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,314399.4759006704,4961632.2238132795,271297903001,Renville,"c(314399.47590067, 4961632.22381328)"
27141POTW05,Clear Lake/Clearwater WWTP,45.41426011,-94.0240872,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,419870.0543521168,5029481.164193117,271410303005,Sherburne,"c(419870.054352117, 5029481.16419312)"
27137POTW01,Gilbert WWTP,47.4910750434224,-92.45901806,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,540750.0579934476,5259879.667403595,271370135003,Saint Louis,"c(540750.057993448, 5259879.66740359)"
27145POTW05,Richmond WWTP,45.4519562,-94.5247241,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,380777.117554111,5034289.663679467,271450111003,Stearns,"c(380777.117554111, 5034289.66367947)"
27171POTW04,Rockford WWTP,45.0949614700677,-93.73162343,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,442432.2141576896,4993759.83728705,271711009002,Wright,"c(442432.21415769, 4993759.83728705)"
27039POTW04,West Concord WWTP,44.1537721977521,-92.8971509,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,508224.5085654359,4888957.352690686,270399503001,Dodge,"c(508224.508565436, 4888957.35269069)"
27045POTW03,Wykoff WWTP,43.7069454,-92.2646094,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,559248.7904466018,4839587.483798501,270459602003,Fillmore,"c(559248.790446602, 4839587.4837985)"
27049POTW02,Kenyon WWTP,44.2786905,-92.9793302,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,501649.40611133445,4902827.346299472,270490807003,Goodhue,"c(501649.406111334, 4902827.34629947)"
27093POTW01,Grove City WWTP,45.1565348,-94.6809085,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,367879.9998270751,5001714.000833082,270935606001,Meeker,"c(367879.999827075, 5001714.00083308)"
27059POTW01,Cambridge WWTP,45.5666384,-93.2330938,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,481810.6226358942,5045926.30027896,270591303012,Isanti,"c(481810.622635894, 5045926.30027896)"
27109POTW03,Byron WWTP,44.0542399,-92.6420903,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,528668.9440180246,4877959.438854358,271090018001,Olmsted,"c(528668.944018025, 4877959.43885436)"
27141POTW01,Elk River WWTP,45.2996145,-93.5594068,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,456140.58200510417,5016386.841201787,271410305023,Sherburne,"c(456140.582005104, 5016386.84120179)"
27157POTW03,Mazeppa WWTP,44.2683441,-92.5492754,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,535973.1862335114,4901776.698026285,271574904003,Wabasha,"c(535973.186233511, 4901776.69802628)"
27169POTW05,Minnesota City WWTP,44.0921463,-91.7499051,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,600070.2653007035,4882867.078378513,271696701004,Winona,"c(600070.265300703, 4882867.07837851)"
27061POTW01,Marble WWTP,47.3191581226442,-93.29407791,VERTICAL,25.93133651,FT,2.119230747,FT,64.03131081,FT3/SEC,126.0547383,FALSE,NA,NA,477776.04851172504,5240673.915451163,270614810001,Itasca,"c(477776.048511725, 5240673.91545116)"
